,year,quarter,state,district,registered_user
13973,2018,Q2,telangana,jaya shankar bhalupally district,28820
13974,2018,Q2,telangana,warangal urban district,171260
13975,2018,Q2,telangana,rangareddy district,804959
13976,2018,Q2,telangana,hyderabad district,842483
13977,2018,Q2,telangana,suryapet district,69474
13978,2018,Q2,telangana,jogulamba gadwal district,28719
13979,2018,Q2,telangana,kamareddy district,49421
13980,2018,Q2,telangana,mulugu district,14542
13981,2018,Q2,telangana,medchal malkajgiri district,696211
13982,2018,Q2,telangana,karimnagar district,126122
13983,2018,Q2,telangana,mancherial district,76358
13984,2018,Q2,telangana,siddipet district,79491
13985,2018,Q2,telangana,khammam district,111361
13986,2018,Q3,telangana,narayanpet district,24511
13987,2018,Q3,telangana,nalgonda district,134723
13988,2018,Q3,telangana,jangaon district,47948
13989,2018,Q3,telangana,bhadradri kothagudem district,94215
13990,2018,Q3,telangana,warangal rural district,57086
13991,2018,Q3,telangana,kumuram bheem asifabad district,23354
13992,2018,Q3,telangana,nizamabad district,120650
13993,2018,Q3,telangana,adilabad district,33800
13994,2018,Q3,telangana,rajanna sircilla district,50080
13995,2018,Q3,telangana,nagarkurnool district,56759
13996,2018,Q3,telangana,peddapalle district,102365
13997,2018,Q3,telangana,nirmal district,41370
13998,2018,Q3,telangana,mahabubabad district,52527
13999,2018,Q3,telangana,sangareddy district,220802
14000,2018,Q3,telangana,wanaparthy district,35054
14001,2018,Q3,telangana,vikarabad district,50915
14002,2018,Q3,telangana,jagtial district,76056
14003,2018,Q3,telangana,yadadri bhuvanagiri district,71205
14004,2018,Q3,telangana,medak district,48256
14005,2018,Q3,telangana,mahbubnagar district,74581
14006,2018,Q3,telangana,jaya shankar bhalupally district,35388
14007,2018,Q3,telangana,warangal urban district,199919
14008,2018,Q3,telangana,rangareddy district,963186
14009,2018,Q3,telangana,hyderabad district,1024241
14010,2018,Q3,telangana,suryapet district,85201
14011,2018,Q3,telangana,jogulamba gadwal district,35851
14012,2018,Q3,telangana,kamareddy district,61083
14013,2018,Q3,telangana,mulugu district,17937
14014,2018,Q3,telangana,medchal malkajgiri district,828425
14015,2018,Q3,telangana,karimnagar district,148562
14016,2018,Q3,telangana,mancherial district,90605
14017,2018,Q3,telangana,siddipet district,96493
14018,2018,Q3,telangana,khammam district,135353
14019,2018,Q4,telangana,narayanpet district,31824
14020,2018,Q4,telangana,nalgonda district,171002
14021,2018,Q4,telangana,jangaon district,61250
14022,2018,Q4,telangana,bhadradri kothagudem district,117947
14023,2018,Q4,telangana,warangal rural district,71132
14024,2018,Q4,telangana,kumuram bheem asifabad district,29816
14025,2018,Q4,telangana,nizamabad district,150190
14026,2018,Q4,telangana,adilabad district,43214
14027,2018,Q4,telangana,rajanna sircilla district,61982
14028,2018,Q4,telangana,nagarkurnool district,74363
14029,2018,Q4,telangana,peddapalle district,124191
14030,2018,Q4,telangana,nirmal district,51412
14031,2018,Q4,telangana,mahabubabad district,65709
14032,2018,Q4,telangana,sangareddy district,281038
14033,2018,Q4,telangana,wanaparthy district,44681
14034,2018,Q4,telangana,vikarabad district,65959
14035,2018,Q4,telangana,jagtial district,95149
14036,2018,Q4,telangana,yadadri bhuvanagiri district,90727
14037,2018,Q4,telangana,medak district,62676
14038,2018,Q4,telangana,mahbubnagar district,94570
14039,2018,Q4,telangana,jaya shankar bhalupally district,43485
14040,2018,Q4,telangana,warangal urban district,249500
14041,2018,Q4,telangana,rangareddy district,1217664
14042,2018,Q4,telangana,hyderabad district,1336872
14043,2018,Q4,telangana,suryapet district,107039
14044,2018,Q4,telangana,jogulamba gadwal district,45841
14045,2018,Q4,telangana,kamareddy district,77613
14046,2018,Q4,telangana,mulugu district,22206
14047,2018,Q4,telangana,medchal malkajgiri district,1056739
14048,2018,Q4,telangana,karimnagar district,182600
14049,2018,Q4,telangana,mancherial district,110062
14050,2018,Q4,telangana,siddipet district,122741
14051,2018,Q4,telangana,khammam district,168485
14052,2019,Q1,telangana,narayanpet district,40074
14053,2019,Q1,telangana,nalgonda district,211184
14054,2019,Q1,telangana,jangaon district,75697
14055,2019,Q1,telangana,bhadradri kothagudem district,143331
14056,2019,Q1,telangana,warangal rural district,86129
14057,2019,Q1,telangana,kumuram bheem asifabad district,36654
14058,2019,Q1,telangana,nizamabad district,186351
14059,2019,Q1,telangana,adilabad district,52692
14060,2019,Q1,telangana,rajanna sircilla district,74849
14061,2019,Q1,telangana,nagarkurnool district,93752
14062,2019,Q1,telangana,peddapalle district,146982
14063,2019,Q1,telangana,nirmal district,62468
14064,2019,Q1,telangana,mahabubabad district,80528
14065,2019,Q1,telangana,sangareddy district,346529
14066,2019,Q1,telangana,wanaparthy district,56006
14067,2019,Q1,telangana,vikarabad district,82823
14068,2019,Q1,telangana,jagtial district,114424
14069,2019,Q1,telangana,yadadri bhuvanagiri district,112847
14070,2019,Q1,telangana,medak district,79145
14071,2019,Q1,telangana,mahbubnagar district,117364
14072,2019,Q1,telangana,jaya shankar bhalupally district,52428
14073,2019,Q1,telangana,warangal urban district,301881
14074,2019,Q1,telangana,rangareddy district,1470874
14075,2019,Q1,telangana,hyderabad district,1638436
14076,2019,Q1,telangana,suryapet district,131272
14077,2019,Q1,telangana,jogulamba gadwal district,57206
14078,2019,Q1,telangana,kamareddy district,96369
14079,2019,Q1,telangana,mulugu district,27532
14080,2019,Q1,telangana,medchal malkajgiri district,1279531
14081,2019,Q1,telangana,karimnagar district,218609
14082,2019,Q1,telangana,mancherial district,131128
14083,2019,Q1,telangana,siddipet district,152281
14084,2019,Q1,telangana,khammam district,206049
14085,2019,Q2,telangana,narayanpet district,46909
14086,2019,Q2,telangana,nalgonda district,243227
14087,2019,Q2,telangana,jangaon district,87261
14088,2019,Q2,telangana,bhadradri kothagudem district,166124
14089,2019,Q2,telangana,warangal rural district,99395
14090,2019,Q2,telangana,kumuram bheem asifabad district,42328
14091,2019,Q2,telangana,nizamabad district,217841
14092,2019,Q2,telangana,adilabad district,60912
14093,2019,Q2,telangana,rajanna sircilla district,85094
14094,2019,Q2,telangana,nagarkurnool district,110443
14095,2019,Q2,telangana,peddapalle district,164429
14096,2019,Q2,telangana,nirmal district,72367
14097,2019,Q2,telangana,mahabubabad district,93293
14098,2019,Q2,telangana,sangareddy district,395371
14099,2019,Q2,telangana,wanaparthy district,65235
14100,2019,Q2,telangana,vikarabad district,97441
14101,2019,Q2,telangana,jagtial district,130387
14102,2019,Q2,telangana,yadadri bhuvanagiri district,130181
14103,2019,Q2,telangana,medak district,91570
14104,2019,Q2,telangana,mahbubnagar district,135546
14105,2019,Q2,telangana,jaya shankar bhalupally district,60052
14106,2019,Q2,telangana,warangal urban district,342602
14107,2019,Q2,telangana,rangareddy district,1651300
14108,2019,Q2,telangana,hyderabad district,1856926
14109,2019,Q2,telangana,suryapet district,151114
14110,2019,Q2,telangana,jogulamba gadwal district,66672
14111,2019,Q2,telangana,kamareddy district,111871
14112,2019,Q2,telangana,mulugu district,32156
14113,2019,Q2,telangana,medchal malkajgiri district,1428880
14114,2019,Q2,telangana,karimnagar district,246886
14115,2019,Q2,telangana,mancherial district,147346
14116,2019,Q2,telangana,siddipet district,175413
14117,2019,Q2,telangana,khammam district,239435
14118,2019,Q3,telangana,narayanpet district,53512
14119,2019,Q3,telangana,nalgonda district,274568
14120,2019,Q3,telangana,jangaon district,97865
14121,2019,Q3,telangana,bhadradri kothagudem district,187580
14122,2019,Q3,telangana,warangal rural district,111605
14123,2019,Q3,telangana,kumuram bheem asifabad district,47616
14124,2019,Q3,telangana,nizamabad district,248977
14125,2019,Q3,telangana,adilabad district,68686
14126,2019,Q3,telangana,rajanna sircilla district,95396
14127,2019,Q3,telangana,nagarkurnool district,126599
14128,2019,Q3,telangana,peddapalle district,181084
14129,2019,Q3,telangana,nirmal district,81523
14130,2019,Q3,telangana,mahabubabad district,105126
14131,2019,Q3,telangana,sangareddy district,441944
14132,2019,Q3,telangana,wanaparthy district,73946
14133,2019,Q3,telangana,vikarabad district,111704
14134,2019,Q3,telangana,jagtial district,146602
14135,2019,Q3,telangana,yadadri bhuvanagiri district,145955
14136,2019,Q3,telangana,medak district,103294
14137,2019,Q3,telangana,mahbubnagar district,154856
14138,2019,Q3,telangana,jaya shankar bhalupally district,67145
14139,2019,Q3,telangana,warangal urban district,381730
14140,2019,Q3,telangana,rangareddy district,1826019
14141,2019,Q3,telangana,hyderabad district,2071673
14142,2019,Q3,telangana,suryapet district,169675
14143,2019,Q3,telangana,jogulamba gadwal district,76012
14144,2019,Q3,telangana,kamareddy district,126537
14145,2019,Q3,telangana,mulugu district,36280
14146,2019,Q3,telangana,medchal malkajgiri district,1572320
14147,2019,Q3,telangana,karimnagar district,274735
14148,2019,Q3,telangana,mancherial district,163495
14149,2019,Q3,telangana,siddipet district,196397
14150,2019,Q3,telangana,khammam district,270101
14151,2019,Q4,telangana,narayanpet district,61454
14152,2019,Q4,telangana,nalgonda district,312849
14153,2019,Q4,telangana,jangaon district,110428
14154,2019,Q4,telangana,bhadradri kothagudem district,213581
14155,2019,Q4,telangana,warangal rural district,125617
14156,2019,Q4,telangana,kumuram bheem asifabad district,54853
14157,2019,Q4,telangana,nizamabad district,284623
14158,2019,Q4,telangana,adilabad district,79186
14159,2019,Q4,telangana,rajanna sircilla district,107765
14160,2019,Q4,telangana,nagarkurnool district,145325
14161,2019,Q4,telangana,peddapalle district,200718
14162,2019,Q4,telangana,nirmal district,93465
14163,2019,Q4,telangana,mahabubabad district,119715
14164,2019,Q4,telangana,sangareddy district,493353
14165,2019,Q4,telangana,wanaparthy district,84527
14166,2019,Q4,telangana,vikarabad district,128847
14167,2019,Q4,telangana,jagtial district,166146
14168,2019,Q4,telangana,yadadri bhuvanagiri district,165781
14169,2019,Q4,telangana,medak district,117616
14170,2019,Q4,telangana,mahbubnagar district,176619
14171,2019,Q4,telangana,jaya shankar bhalupally district,75975
14172,2019,Q4,telangana,warangal urban district,421970
14173,2019,Q4,telangana,rangareddy district,2001437
14174,2019,Q4,telangana,hyderabad district,2283903
14175,2019,Q4,telangana,suryapet district,192063
14176,2019,Q4,telangana,jogulamba gadwal district,87093
14177,2019,Q4,telangana,kamareddy district,144240
14178,2019,Q4,telangana,mulugu district,41655
14179,2019,Q4,telangana,medchal malkajgiri district,1714832
14180,2019,Q4,telangana,karimnagar district,305507
14181,2019,Q4,telangana,mancherial district,183580
14182,2019,Q4,telangana,siddipet district,221164
14183,2019,Q4,telangana,khammam district,304804
14184,2020,Q1,telangana,narayanpet district,69951
14185,2020,Q1,telangana,nalgonda district,351793
14186,2020,Q1,telangana,jangaon district,122645
14187,2020,Q1,telangana,bhadradri kothagudem district,240218
14188,2020,Q1,telangana,warangal rural district,138279
14189,2020,Q1,telangana,kumuram bheem asifabad district,62210
14190,2020,Q1,telangana,nizamabad district,320572
14191,2020,Q1,telangana,adilabad district,90082
14192,2020,Q1,telangana,rajanna sircilla district,119857
14193,2020,Q1,telangana,nagarkurnool district,165017
14194,2020,Q1,telangana,peddapalle district,219359
14195,2020,Q1,telangana,nirmal district,105257
14196,2020,Q1,telangana,mahabubabad district,133329
14197,2020,Q1,telangana,sangareddy district,542540
14198,2020,Q1,telangana,wanaparthy district,95305
14199,2020,Q1,telangana,vikarabad district,146927
14200,2020,Q1,telangana,jagtial district,186557
14201,2020,Q1,telangana,yadadri bhuvanagiri district,184218
14202,2020,Q1,telangana,medak district,131276
14203,2020,Q1,telangana,mahbubnagar district,198442
14204,2020,Q1,telangana,jaya shankar bhalupally district,83741
14205,2020,Q1,telangana,warangal urban district,457591
14206,2020,Q1,telangana,rangareddy district,2166829
14207,2020,Q1,telangana,hyderabad district,2483843
14208,2020,Q1,telangana,suryapet district,215377
14209,2020,Q1,telangana,jogulamba gadwal district,98743
14210,2020,Q1,telangana,kamareddy district,162054
14211,2020,Q1,telangana,mulugu district,47202
14212,2020,Q1,telangana,medchal malkajgiri district,1845599
14213,2020,Q1,telangana,karimnagar district,334300
14214,2020,Q1,telangana,mancherial district,201832
14215,2020,Q1,telangana,siddipet district,245168
14216,2020,Q1,telangana,khammam district,340747
14217,2020,Q2,telangana,narayanpet district,79975
14218,2020,Q2,telangana,nalgonda district,393199
14219,2020,Q2,telangana,jangaon district,135637
14220,2020,Q2,telangana,bhadradri kothagudem district,269053
14221,2020,Q2,telangana,warangal rural district,152409
14222,2020,Q2,telangana,kumuram bheem asifabad district,70431
14223,2020,Q2,telangana,nizamabad district,362663
14224,2020,Q2,telangana,adilabad district,102358
14225,2020,Q2,telangana,rajanna sircilla district,131832
14226,2020,Q2,telangana,nagarkurnool district,185422
14227,2020,Q2,telangana,peddapalle district,238823
14228,2020,Q2,telangana,nirmal district,119692
14229,2020,Q2,telangana,mahabubabad district,148880
14230,2020,Q2,telangana,sangareddy district,593360
14231,2020,Q2,telangana,wanaparthy district,106739
14232,2020,Q2,telangana,vikarabad district,167218
14233,2020,Q2,telangana,jagtial district,208759
14234,2020,Q2,telangana,yadadri bhuvanagiri district,202936
14235,2020,Q2,telangana,medak district,145635
14236,2020,Q2,telangana,mahbubnagar district,220639
14237,2020,Q2,telangana,jaya shankar bhalupally district,91966
14238,2020,Q2,telangana,warangal urban district,495066
14239,2020,Q2,telangana,rangareddy district,2313748
14240,2020,Q2,telangana,hyderabad district,2653534
14241,2020,Q2,telangana,suryapet district,242820
14242,2020,Q2,telangana,jogulamba gadwal district,112769
14243,2020,Q2,telangana,kamareddy district,182240
14244,2020,Q2,telangana,mulugu district,53156
14245,2020,Q2,telangana,medchal malkajgiri district,1963353
14246,2020,Q2,telangana,karimnagar district,362986
14247,2020,Q2,telangana,mancherial district,221435
14248,2020,Q2,telangana,siddipet district,269076
14249,2020,Q2,telangana,khammam district,380382
14250,2020,Q3,telangana,narayanpet district,88897
14251,2020,Q3,telangana,nalgonda district,435022
14252,2020,Q3,telangana,jangaon district,148978
14253,2020,Q3,telangana,bhadradri kothagudem district,297785
14254,2020,Q3,telangana,warangal rural district,168438
14255,2020,Q3,telangana,kumuram bheem asifabad district,79379
14256,2020,Q3,telangana,nizamabad district,405678
14257,2020,Q3,telangana,adilabad district,114763
14258,2020,Q3,telangana,rajanna sircilla district,145258
14259,2020,Q3,telangana,nagarkurnool district,205810
14260,2020,Q3,telangana,peddapalle district,259183
14261,2020,Q3,telangana,nirmal district,134124
14262,2020,Q3,telangana,mahabubabad district,164800
14263,2020,Q3,telangana,sangareddy district,649580
14264,2020,Q3,telangana,wanaparthy district,117968
14265,2020,Q3,telangana,vikarabad district,186369
14266,2020,Q3,telangana,jagtial district,232101
14267,2020,Q3,telangana,yadadri bhuvanagiri district,223066
14268,2020,Q3,telangana,medak district,160492
14269,2020,Q3,telangana,mahbubnagar district,243998
14270,2020,Q3,telangana,jaya shankar bhalupally district,100886
14271,2020,Q3,telangana,warangal urban district,535485
14272,2020,Q3,telangana,rangareddy district,2495699
14273,2020,Q3,telangana,hyderabad district,2875965
14274,2020,Q3,telangana,suryapet district,269601
14275,2020,Q3,telangana,jogulamba gadwal district,126584
14276,2020,Q3,telangana,kamareddy district,201892
14277,2020,Q3,telangana,mulugu district,59368
14278,2020,Q3,telangana,medchal malkajgiri district,2111567
14279,2020,Q3,telangana,karimnagar district,394328
14280,2020,Q3,telangana,mancherial district,242301
14281,2020,Q3,telangana,siddipet district,294416
14282,2020,Q3,telangana,khammam district,421101
14283,2020,Q4,telangana,narayanpet district,98243
14284,2020,Q4,telangana,nalgonda district,478409
14285,2020,Q4,telangana,jangaon district,162803
14286,2020,Q4,telangana,bhadradri kothagudem district,328326
14287,2020,Q4,telangana,warangal rural district,183786
14288,2020,Q4,telangana,kumuram bheem asifabad district,88807
14289,2020,Q4,telangana,nizamabad district,449731
14290,2020,Q4,telangana,adilabad district,128184
14291,2020,Q4,telangana,rajanna sircilla district,160123
14292,2020,Q4,telangana,nagarkurnool district,226388
14293,2020,Q4,telangana,peddapalle district,281140
14294,2020,Q4,telangana,nirmal district,148827
14295,2020,Q4,telangana,mahabubabad district,181203
14296,2020,Q4,telangana,sangareddy district,711551
14297,2020,Q4,telangana,wanaparthy district,129768
14298,2020,Q4,telangana,vikarabad district,205866
14299,2020,Q4,telangana,jagtial district,256382
14300,2020,Q4,telangana,yadadri bhuvanagiri district,244210
14301,2020,Q4,telangana,medak district,176543
14302,2020,Q4,telangana,mahbubnagar district,268580
14303,2020,Q4,telangana,jaya shankar bhalupally district,109685
14304,2020,Q4,telangana,warangal urban district,579306
14305,2020,Q4,telangana,rangareddy district,2704868
14306,2020,Q4,telangana,hyderabad district,3142385
14307,2020,Q4,telangana,suryapet district,296172
14308,2020,Q4,telangana,jogulamba gadwal district,139726
14309,2020,Q4,telangana,kamareddy district,222619
14310,2020,Q4,telangana,mulugu district,65683
14311,2020,Q4,telangana,medchal malkajgiri district,2282695
14312,2020,Q4,telangana,karimnagar district,428019
14313,2020,Q4,telangana,mancherial district,264886
14314,2020,Q4,telangana,siddipet district,321082
14315,2020,Q4,telangana,khammam district,461801
14316,2021,Q1,telangana,narayanpet district,106583
14317,2021,Q1,telangana,nalgonda district,517727
14318,2021,Q1,telangana,jangaon district,175735
14319,2021,Q1,telangana,bhadradri kothagudem district,354847
14320,2021,Q1,telangana,warangal rural district,197677
14321,2021,Q1,telangana,kumuram bheem asifabad district,96381
14322,2021,Q1,telangana,nizamabad district,485751
14323,2021,Q1,telangana,adilabad district,138946
14324,2021,Q1,telangana,rajanna sircilla district,172651
14325,2021,Q1,telangana,nagarkurnool district,245417
14326,2021,Q1,telangana,peddapalle district,302119
14327,2021,Q1,telangana,nirmal district,161330
14328,2021,Q1,telangana,mahabubabad district,195493
14329,2021,Q1,telangana,sangareddy district,767476
14330,2021,Q1,telangana,wanaparthy district,140134
14331,2021,Q1,telangana,vikarabad district,222697
14332,2021,Q1,telangana,jagtial district,276806
14333,2021,Q1,telangana,yadadri bhuvanagiri district,263598
14334,2021,Q1,telangana,medak district,190586
14335,2021,Q1,telangana,mahbubnagar district,290086
14336,2021,Q1,telangana,jaya shankar bhalupally district,118229
14337,2021,Q1,telangana,warangal urban district,620947
14338,2021,Q1,telangana,rangareddy district,2906635
